2457584.6126183602 0.4410491315 0.9999856178
2457584.6330503183 0.4441594167 0.9998682772
2457584.6534823766 0.4472697171 1.0001247043
2457584.6739145340 0.4503800327 1.0000246662
2457584.6943464912 0.4534903177 1.0000061919
2457584.7147785476 0.4566006179 0.9999973452
2457584.7352107037 0.4597109332 1.0002355482
2457584.7556426595 0.4628212181 1.0000733700
2457584.7760747150 0.4659315181 0.9999417207
2457584.7965068705 0.4690418333 1.0001239036
2457584.8169388254 0.4721521180 1.0000674450
2457584.8373708795 0.4752624179 0.9999966408
2457584.8578030337 0.4783727329 1.0000018574
2457584.8782350868 0.4814830326 0.9997087333
2457584.8986670407 0.4845933171 0.9998482853
2457584.9190991931 0.4877036319 0.9998759862
2457584.9395312457 0.4908139315 0.9999803785
2457584.9599631978 0.4939242158 0.9999730733
2457584.9803953497 0.4970345305 0.9998958916
2457585.0008274009 -0.4998551702 0.9999943132
2457585.0212595514 -0.4967448557 1.0000672489
2457585.0416915026 -0.4936345716 1.0000956545
2457585.0621235524 -0.4905242724 0.9999849909
2457585.0825557024 -0.4874139580 0.9998633759
2457585.1029876517 -0.4843036741 0.9999515614
2457585.1234197011 -0.4811933750 1.0000697962
2457585.1438518493 -0.4780830609 1.0000331504
2457585.1642837981 -0.4749727771 0.9999457053
2457585.1847158456 -0.4718624783 0.9999460436
2457585.2051479933 -0.4687521643 1.0000488084
2457585.2255799402 -0.4656418808 0.9999139342
2457585.2460119869 -0.4625315821 1.0000531000
2457585.2664440335 -0.4594212834 0.9999566394
2457585.2868760792 -0.4563109849 1.0001437500
2457585.3073081248 -0.4532006864 1.0000178679
2457585.3277401701 -0.4500903879 1.0001187747
2457585.3481722148 -0.4469800895 0.9999445115
2457585.3686042591 -0.4438697912 1.0001019523
2457585.3890364035 -0.4407594776 0.9999506555
2457585.4094683467 -0.4376491947 0.9999646149
2457585.4299003901 -0.4345388965 0.9999977795
2457585.4503325331 -0.4314285832 1.0000875788
2457585.4707644759 -0.4283183003 0.9999749709
2457585.4911966175 -0.4252079872 0.9999757966
2457585.5116286594 -0.4220976892 1.0001056534
2457585.5320606008 -0.4189874066 0.9999202686
2457585.5524927420 -0.4158770935 1.0001318631
2457585.5729247830 -0.4127667957 0.9999757622
2457585.5933567230 -0.4096565133 1.0000117053
2457585.6137888627 -0.4065462004 0.9999072874
2457585.6342209023 -0.4034359028 0.9999844646
2457585.6546528414 -0.4003256205 1.0002065524
2457585.6750849802 -0.3972153078 1.0000675291
2457585.6955170184 -0.3941050104 0.9999547896
2457585.7159490567 -0.3909947130 1.0000878478
2457585.7363810944 -0.3878844157 1.0001186421
2457585.7568131317 -0.3847741184 0.9998856472
2457585.7772451681 -0.3816638213 0.9998704085
2457585.7976772045 -0.3785535242 0.9999783773
2457585.8181092408 -0.3754432271 0.9999667772
2457585.8385412768 -0.3723329301 1.0000245858
2457585.8589734123 -0.3692226179 0.9998971348
2457585.8794053472 -0.3661123362 1.0000731527
2457585.8998373817 -0.3630020394 1.0000604808
2457585.9202695158 -0.3598917274 0.9999835767
2457585.9407014498 -0.3567814459 1.0000916440
2457585.9611335830 -0.3536711340 0.9999183993
2457585.9815655164 -0.3505608526 0.9999981374
2457586.0019975491 -0.3474505560 1.0001163017
2457586.0224296814 -0.3443402443 0.9999161233
2457586.1041577072 -0.3318990741 1.0000963759
2457586.1245897375 -0.3287887779 1.0000092623
2457586.1450218679 -0.3256784665 0.9999752146
2457586.1654537977 -0.3225681856 0.9999366952
2457586.1858858271 -0.3194578895 1.0000554473
2457586.2063179556 -0.3163475784 1.0001278615
2457586.2267499845 -0.3132372824 0.9999995722
2457586.2471819124 -0.3101270018 1.0000137012
2457586.2676140405 -0.3070166907 0.9998440034
2457586.2880460680 -0.3039063950 0.9998986298
2457586.3084779955 -0.3007961144 0.9999778259
2457586.3289101222 -0.2976858036 0.9999978733
2457586.3493421488 -0.2945755080 1.0000675554
2457586.3697742745 -0.2914651972 1.0000815750
2457586.3902062001 -0.2883549170 1.0000486811
2457586.4106382253 -0.2852446216 1.0000669864
2457586.4310703506 -0.2821343109 1.0000744659
2457586.4515022747 -0.2790240309 1.0002774003
2457586.4719342990 -0.2759137356 0.9998494318
2457586.4923664224 -0.2728034253 0.9998617196
2457586.5127983466 -0.2696931452 0.9999767845
2457586.5332303694 -0.2665828502 1.0000388177
2457586.5536624924 -0.2634725399 1.0000333289
2457586.5740944147 -0.2603622602 1.0001119049
2457586.5945264366 -0.2572519652 1.0000619816
2457586.6762546208 -0.2448107709 1.0001327621
2457586.6966865407 -0.2417004915 1.0001246418
2457586.7171185608 -0.2385901969 1.0001435680
2457586.7375506801 -0.2354798872 0.9998864059
2457586.7579825991 -0.2323696079 0.9999642809
2457586.7784146178 -0.2292593135 1.0001681268
2457586.7988467356 -0.2261490040 0.9999432933
2457586.8192786542 -0.2230387248 0.9998868356
2457586.8397107711 -0.2199284154 0.9999440687
2457586.8601427884 -0.2168181212 1.0001553083
2457586.8805747051 -0.2137078423 1.0002483687
2457586.9010068220 -0.2105975330 0.9999661395
2457586.9214388379 -0.2074872390 0.9998391368
2457586.9418707537 -0.2043769602 1.0000733375
2457586.9623028687 -0.2012666511 0.9999156056
2457586.9827348837 -0.1981563573 0.9999906621
2457587.0031667985 -0.1950460787 0.9999632918
2457587.0235989126 -0.1919357697 0.9999419232
2457587.0440309267 -0.1888254760 1.0000340176
2457587.0644629402 -0.1857151824 0.9999726364
2457587.0848949533 -0.1826048888 0.9998412642
2457587.1053269659 -0.1794945953 0.9999720661
2457587.1257589781 -0.1763843019 1.0000293321
2457587.1461909902 -0.1732740085 0.9999422383
2457587.1666230019 -0.1701637151 1.0000023836
2457587.1870550136 -0.1670534217 0.9999561135
2457587.2074871245 -0.1639431133 1.0000005764
2457587.2279190351 -0.1608328353 1.0000013122
2457587.2483510454 -0.1577225422 1.0000930549
2457587.2687831549 -0.1546122339 1.0000060702
2457587.2892150641 -0.1515019562 0.9999925282
2457587.3096471736 -0.1483916479 1.0001715449
2457587.3300791825 -0.1452813550 1.0000349410
2457587.3505110908 -0.1421710774 1.0001326953
2457587.3709431984 -0.1390607694 0.9999804212
2457587.3913752064 -0.1359504766 0.9999579961
2457587.4118071133 -0.1328401992 0.9999953709
2457587.4322392205 -0.1297298914 0.9998189738
2457587.4526712275 -0.1266195987 1.0002115264
2457587.4731031335 -0.1235093215 0.9999910423
2457587.4935352397 -0.1203990137 1.0001067965
2457587.5139671448 -0.1172887366 0.9999357260
2457587.5343991504 -0.1141784442 0.9999075048
2457587.5548312548 -0.1110681367 0.9998371464
2457587.5752632590 -0.1079578445 0.9999209515
2457587.5956951631 -0.1048475675 0.9999440240
2457587.6161272670 -0.1017372601 1.0000218265
2457587.6365592703 -0.0986269680 1.0000174030
2457587.6569911735 -0.0955166912 0.9999719150
2457587.6774232760 -0.0924063840 1.0001411719
2457587.6978552779 -0.0892960921 1.0000963898
2457587.7182872798 -0.0861858003 1.0000419926
2457587.7387192817 -0.0830755084 1.0000755934
2457587.7591512827 -0.0799652167 1.0001408913
2457587.7795833838 -0.0768549097 1.0001060619
2457587.8000152842 -0.0737446333 1.0002062701
2457587.8204472843 -0.0706343417 1.0000027579
2457587.8408793840 -0.0675240350 1.0000533373
2457587.8613112830 -0.0644137588 1.0001119617
2457587.8817432821 -0.0613034673 0.9999350874
2457587.9021753808 -0.0581931607 0.9999461860
2457587.9226072794 -0.0550828846 1.0000121462
2457587.9430392771 -0.0519725934 1.0000773431
2457587.9634713745 -0.0488622870 1.0002415162
2457587.9839032725 -0.0457520109 1.0001832567
2457588.0043352693 -0.0426417198 1.0003115290
2457588.0247673658 -0.0395314136 1.0003567684
2457588.0656312578 -0.0333108469 0.9998233485
2457588.0860633533 -0.0302005407 0.9999692644
2457588.1064953487 -0.0270902499 0.9997303333
2457588.1269272435 -0.0239799743 0.9999160215
2457588.1473593372 -0.0208696685 1.0000397021
2457588.1677913317 -0.0177593777 0.9999419727
2457588.1882233252 -0.0146490872 1.0002030809
2457588.2086553187 -0.0115387966 0.9986229868
2457588.2290872117 -0.0084285213 0.9883561526
2457588.2495193044 -0.0053182156 0.9854656921
2457588.2699512965 -0.0022079252 0.9846580488
2457588.2903831885 0.0009023499 0.9844068385
2457588.3108152798 0.0040126554 0.9850701590
2457588.3312472710 0.0071229456 0.9867471819
2457588.3516791617 0.0102332205 0.9944393583
2457588.3721112525 0.0133435259 1.0000638400
2457588.3925432423 0.0164538160 1.0000764961
2457588.4129752321 0.0195641060 1.0000182009
2457588.4334072215 0.0226743959 1.0001199545
2457588.4538392103 0.0257846858 0.9999172650
2457588.4742711992 0.0288949757 0.9998357704
2457588.4947031876 0.0320052655 0.9998601605
2457588.5151351755 0.0351155553 1.0003348574
2457588.5355671635 0.0382258450 1.0001054212
2457588.5559991510 0.0413361347 0.9999789655
2457588.5764311380 0.0444464243 1.0002324531
2457588.5968631241 0.0475567137 1.0000485167
2457588.6172952102 0.0506670184 1.0000712231
2457588.6377270962 0.0537772926 0.9999110192
2457588.6581591819 0.0568875973 1.0000567743
2457588.6785911671 0.0599978866 1.0000207471
2457588.6990230521 0.0631081606 0.9999842229
2457588.7194551360 0.0662184650 0.9998607036
2457588.7398871202 0.0693287542 0.9999014809
2457588.7603190038 0.0724390280 0.9999088606
2457588.7807510877 0.0755493324 0.9998512291
2457588.8011830710 0.0786596214 0.9998806398
2457588.8216149532 0.0817698950 1.0002997945
2457588.8420470362 0.0848801992 1.0000866094
2457588.8624790176 0.0879904880 0.9999303341
2457588.8829109995 0.0911007768 1.0001495845
2457588.9033429809 0.0942110655 0.9999353350
2457588.9237749618 0.0973213542 0.9999421061
2457588.9442069423 0.1004316428 1.0000683975
2457588.9646389228 0.1035419314 1.0000389367
2457588.9850709029 0.1066522200 1.0001731704
2457589.0055028824 0.1097625084 0.9998863423
2457589.0259348610 0.1128727967 0.9999266284
2457589.0463668401 0.1159830851 1.0000304113
2457589.0667989189 0.1190933887 0.9998479033
2457589.0872307969 0.1222036617 1.0002046745
2457589.1076627751 0.1253139500 0.9999966452
2457589.1280948524 0.1284242533 1.0000274683
2457589.1485267296 0.1315345262 1.0000469088
2457589.1689587068 0.1346448143 0.9998695357
2457589.1893907827 0.1377551174 0.9998214306
2457589.2098226589 0.1408653901 0.9999671354
2457589.2302546347 0.1439756780 1.0000176059
2457589.2506867102 0.1470859811 1.0002523504
2457589.2711185850 0.1501962536 0.9999999173
2457589.2915505599 0.1533065414 1.0000693840
2457589.3119826340 0.1564168442 1.0000324482
2457589.3324145079 0.1595271166 1.0000078571
2457589.3528464818 0.1626374042 0.9998829444
2457589.3732785559 0.1657477071 1.0000111185
2457589.3937104288 0.1688579793 1.0000169696
2457589.4141424014 0.1719682667 0.9997291273
2457589.4345744736 0.1750785693 1.0000009303
2457589.4550064453 0.1781888565 1.0002112653
2457589.4754383173 0.1812991286 0.9999143501
2457589.4958703886 0.1844094310 0.9999928300
2457589.5163023593 0.1875197182 1.0001074718
2457589.5367344301 0.1906300205 0.9999810169
2457589.5571663002 0.1937402923 0.9998757888
2457589.5775982705 0.1968505794 0.9997231518
2457589.5980303395 0.1999608814 0.9997868299
2457589.6184622087 0.2030711531 0.9997584072
2457589.6388941775 0.2061814399 0.9997576767
2457604.1046469370 0.4082521588 1.0002022850
2457604.1455104812 0.4144726726 1.0000426442
2457604.1659423532 0.4175829447 1.0000301282
2457604.1863741246 0.4206932014 1.0002383740
2457604.2068058960 0.4238034582 1.0000496679
2457604.2272376670 0.4269137149 1.0001931170
2457604.2476694384 0.4300239717 1.0000540311
2457604.2681012088 0.4331342283 1.0000596094
2457604.2885329793 0.4362444850 1.0001340224
2457604.3089647498 0.4393547416 0.9999662317
2457604.3293965198 0.4424649982 0.9998655898
2457604.3498283899 0.4455752700 0.9999579551
2457604.3702600598 0.4486855113 0.9998295865
2457604.3906918294 0.4517957678 0.9998838237
2457604.4111236986 0.4549060394 0.9998860616
2457604.4315553675 0.4580162806 1.0001167106
2457604.4519872363 0.4611265522 0.9999036344
2457604.4724190054 0.4642368086 0.9999174900
2457604.4928506739 0.4673470498 1.0000425916
2457604.5132825421 0.4704573213 1.0001879578
2457604.5337143098 0.4735675775 0.9999595212
2457604.5541459783 0.4766778186 0.9999084558
2457604.5745778456 0.4797880900 0.9997948043
2457604.5950096133 0.4828983462 0.9999355619
2457604.6154412804 0.4860085871 1.0000157004
2457604.6358731473 0.4891188584 0.9998757885
2457604.6563048144 0.4922290993 0.9999213535
2457604.6767365811 0.4953393554 1.0000507294
2457604.6971684475 0.4984496266 1.0000629762
2457604.7176002138 -0.4984401174 0.9998327606
2457604.7380319797 -0.4953298615 1.0003269277
2457604.7584637455 -0.4922196056 0.9999693829
2457604.7788955113 -0.4891093496 0.9999358708
2457604.7993272766 -0.4859990938 0.9998404187
2457604.8197590420 -0.4828888379 1.0000719854
2457604.8401908069 -0.4797785821 0.9999097434
2457604.8606226719 -0.4766683111 1.0000766799
2457604.8810543362 -0.4735580706 1.0000685597
2457604.9014861006 -0.4704478149 1.0001723048
2457604.9219179652 -0.4673375440 1.0001782475
2457604.9423496290 -0.4642273036 0.9999815813
2457604.9627814926 -0.4611170328 0.9998214087
2457604.9832132561 -0.4580067772 0.9999910894
2457605.0036449195 -0.4548965368 1.0000681237
2457605.0240767831 -0.4517862660 0.9999831194
2457605.0445085466 -0.4486760105 0.9999486661
2457605.0649402095 -0.4455657702 1.0000349162
2457605.0853720717 -0.4424554996 0.9999786037
2457605.1058038343 -0.4393452442 0.9997839978
2457605.1262354967 -0.4362350040 1.0000145677
2457605.1466673585 -0.4331247335 1.0001500269
2457605.1670991206 -0.4300144781 0.9999603791
2457605.1875308822 -0.4269042228 1.0000911100
2457605.2079626434 -0.4237939676 0.9999446089
2457605.2283944045 -0.4206837124 0.9999812337
2457605.2488262653 -0.4175734420 1.0001090371
2457605.2692579264 -0.4144632020 1.0000232751
2457605.2896896871 -0.4113529469 1.0000945642
2457605.3101214473 -0.4082426918 1.0000973681
2457605.3305532075 -0.4051324367 0.9999143552
2457605.3509849673 -0.4020221817 0.9999257379
2457605.3714168277 -0.3989119114 1.0000352078
2457605.3918484868 -0.3958016717 0.9998494425
2457605.4122802466 -0.3926914167 1.0000149618
2457605.4327121056 -0.3895811466 0.9999263303
2457605.4531437648 -0.3864709069 0.9999815337
2457605.4735755236 -0.3833606520 1.0001291627
2457605.4940073821 -0.3802503820 0.9999915359
2457605.5144390408 -0.3771401424 0.9999508987
2457605.5348708993 -0.3740298723 0.9999667925
2457605.5553026572 -0.3709196176 0.9999721136
2457605.5757343150 -0.3678093781 0.9999219700
2457605.5961661725 -0.3646991082 1.0000078631
2457605.6165979300 -0.3615888536 0.9999010467
2457605.6370295873 -0.3584786142 0.9997178162
2457605.6574614444 -0.3553683444 1.0000390429
2457605.6778932014 -0.3522580898 0.9999801616
2457605.7187567144 -0.3460375808 0.9999593442
2457605.7391884709 -0.3429273263 0.9999550221
2457605.7596202269 -0.3398170718 0.9999402242
2457605.7800519825 -0.3367068175 0.9999556040
2457605.8004837385 -0.3335965630 0.9998812893
2457605.8209155938 -0.3304862935 0.9997494438
2457605.8822108596 -0.3211555305 0.9998996848
2457605.9026426142 -0.3180452763 0.9999479786
2457605.9230742687 -0.3149350373 1.0001080576
2457605.9435061230 -0.3118247679 1.0000065678
2457605.9639378772 -0.3087145138 0.9998558865
2457605.9843695313 -0.3056042749 0.9999819860
2457606.0048013851 -0.3024940055 0.9999676913
2457606.0252331388 -0.2993837514 1.0000242163
2457606.0456647919 -0.2962735127 1.0000484301
2457606.0660966453 -0.2931632434 0.9999305680
2457606.0865283981 -0.2900529895 1.0002242970
2457606.1069600508 -0.2869427508 1.0001009134
2457606.1273919037 -0.2838324816 0.9999749411
2457606.1478235563 -0.2807222429 0.9999537669
2457606.1682554083 -0.2776119739 0.9998389447
2457606.1886871606 -0.2745017200 0.9999921127
2457606.2091189125 -0.2713914662 1.0000186752
2457606.2295506638 -0.2682812125 0.9999448934
2457606.2499824157 -0.2651709587 1.0000483311
2457606.2704141671 -0.2620607049 1.0000697266
2457606.2908459180 -0.2589504513 0.9998156221
2457606.3112776689 -0.2558401976 1.0000453412
2457606.3317094198 -0.2527299440 1.0000352525
2457606.3521411703 -0.2496196904 1.0000297898
2457606.3725729208 -0.2465094368 1.0001111221
2457606.3930046707 -0.2433991833 1.0002134503
2457606.4134365208 -0.2402889145 1.0000373337
2457606.4338681707 -0.2371786762 0.9997225724
2457606.4543000204 -0.2340684075 0.9999968358
2457606.4747317699 -0.2309581541 0.9998963278
2457606.4951634188 -0.2278479160 1.0000179624
2457606.5155952680 -0.2247376474 0.9999295980
2457606.5360270170 -0.2216273940 0.9999468826
2457606.5564586655 -0.2185171559 0.9999395538
2457606.5768905142 -0.2154068874 1.0000354276
2457606.5973222624 -0.2122966341 1.0000993982
2457606.6177539104 -0.2091863961 0.9997721892
2457606.6381857586 -0.2060761277 0.9999791490
2457606.6586175063 -0.2029658745 1.0000074409
2457606.6790492539 -0.1998556213 0.9999788775
2457606.7199127483 -0.1936351152 0.9998825622
2457606.7403444955 -0.1905248621 0.9999651275
2457606.7607762422 -0.1874146091 0.9998824041
2457606.7812079890 -0.1843043560 0.9999382129
2457606.8016397352 -0.1811941031 1.0000231108
2457606.8220714820 -0.1780838501 0.9999357530
2457606.8425032282 -0.1749735971 0.9999735124
2457606.8629350741 -0.1718633290 0.9997965670
2457606.8833667198 -0.1687530914 0.9999756848
2457606.9037984656 -0.1656428385 0.9998994948
2457606.9242303106 -0.1625325705 0.9997471937
2457606.9446619563 -0.1594223329 1.0000564967
2457606.9650937011 -0.1563120801 1.0000499688
2457606.9855255461 -0.1532018122 0.9999743620
2457607.0059571904 -0.1500915747 1.0000548271
2457607.0263890349 -0.1469813068 1.0000054885
2457607.0468207793 -0.1438710542 1.0000231557
2457607.0672524236 -0.1407608167 1.0001036407
2457607.0876842672 -0.1376505490 0.9999479685
2457607.1081160111 -0.1345402964 1.0000495979
2457607.1285476545 -0.1314300591 1.0000323342
2457607.1489794981 -0.1283197913 1.0000301150
2457607.1694112411 -0.1252095389 1.0000742857
2457607.1898428844 -0.1220993016 1.0000874577
2457607.2102747271 -0.1189890340 0.9999843676
2457607.2307064696 -0.1158787816 0.9999075808
2457607.2511382122 -0.1127685292 0.9999526340
2457607.2715699547 -0.1096582768 0.9999355043
2457607.2920016968 -0.1065480245 1.0001244094
2457607.3124335385 -0.1034377570 1.0001811775
2457607.3328652806 -0.1003275047 0.9999565212
2457607.3532969221 -0.0972172677 1.0001771624
2457607.3737287633 -0.0941070003 1.0000324585
2457607.3941605045 -0.0909967481 0.9999678416
2457607.4145921455 -0.0878865112 1.0000986932
2457607.4350239863 -0.0847762439 0.9999048215
2457607.4554557269 -0.0816659918 1.0001981933
2457607.4758873675 -0.0785557549 1.0000948145
2457607.4963192083 -0.0754454876 1.0000241806
2457607.5167508484 -0.0723352508 1.0000233076
2457607.5371825881 -0.0692249988 1.0001206864
2457607.5780460676 -0.0630044949 1.0000889919
2457607.5984779070 -0.0598942278 0.9998927830
2457607.6189096463 -0.0567839759 0.9999024440
2457607.6393412855 -0.0536737393 1.0000089177
2457607.6802048632 -0.0474532204 1.0000887658
2457607.7006366015 -0.0443429686 0.9998918491
2457607.7210683404 -0.0412327168 1.0002687147
2457607.7415000782 -0.0381224652 0.9998945039
2457607.7619318161 -0.0350122135 1.0000855282
2457607.7823635545 -0.0319019617 1.0000621503
2457607.8027952919 -0.0287917101 1.0000597631
2457607.8232270293 -0.0256814585 1.0002915033
2457607.8436588668 -0.0225711917 0.9999890861
2457607.8640905041 -0.0194609553 0.9999756896
2457607.8845223412 -0.0163506886 1.0000891476
2457607.9049540777 -0.0132404371 1.0000354524
2457607.9253857145 -0.0101302008 0.9939613485
2457607.9458175511 -0.0070199341 0.9867498585
2457607.9662492871 -0.0039096827 0.9850457679
2457607.9866809235 -0.0007994465 0.9845779067
2457608.0071127596 0.0023108201 0.9846591700
2457608.0275444952 0.0054210714 0.9857224733
2457608.0479761311 0.0085313076 0.9884694964
2457608.0684079663 0.0116415741 0.9988791747
2457608.0888397018 0.0147518254 1.0000673813
2457608.1092713368 0.0178620614 1.0000560687
2457608.1297031716 0.0209723278 1.0000274651
2457608.1501349066 0.0240825791 1.0000971193
2457608.1705667409 0.0271928454 1.0000094389
2457608.1909983754 0.0303030814 0.9999112302
2457608.2114301100 0.0334133325 0.9999900896
2457608.2318618442 0.0365235836 1.0000454008
2457608.2522935779 0.0396338347 1.0001527826
2457608.2727253116 0.0427440857 1.0000365664
2457608.2931570453 0.0458543367 1.0000145047
2457608.3135887785 0.0489645877 0.9998789506
2457608.3340205117 0.0520748387 1.0000367144
2457608.3544522449 0.0551850896 0.9999072174
2457608.3748839777 0.0582953405 1.0001442505
2457608.3953157109 0.0614055915 1.0000394760
2457608.4157475433 0.0645158576 0.9999435608
2457608.4361791760 0.0676260932 1.0000901770
2457608.4566109083 0.0707363440 1.0000630056
2457608.4770427402 0.0738466100 1.0000793455
2457608.4974743724 0.0769568456 1.0000128910
2457608.5179062043 0.0800671116 0.9999709742
2457608.5383379357 0.0831773623 1.0000752421
2457608.5587695669 0.0862875977 0.9999270081
2457608.5792013984 0.0893978636 0.9999560565
2457608.5996331293 0.0925081143 1.0000199276
2457608.6200647601 0.0956183496 1.0003139471
2457608.6404965911 0.0987286155 0.9997880117
2457608.6609283215 0.1018388660 1.0000690464
2457608.6813600520 0.1049491166 1.0000209895
2457608.7017917819 0.1080593670 0.9998294398
2457608.7222235124 0.1111696176 1.0001817206
2457608.7426552423 0.1142798680 1.0000302617
2457608.7630869718 0.1173901184 0.9999625824
2457608.7835187013 0.1205003688 1.0000890051
2457608.8039505309 0.1236106345 1.0001849243
2457608.8243821603 0.1267208696 1.0001380194
2457608.8448138894 0.1298311199 1.0000024424
2457608.8652457180 0.1329413854 0.9999880304
2457608.8856774471 0.1360516358 0.9999389277
2457608.9061090755 0.1391618708 0.9998662441
2457608.9265409042 0.1422721363 0.9997908275
2457608.9469725322 0.1453823712 1.0001226797
2457608.9674042603 0.1484926214 1.0000099407
2457608.9878360885 0.1516028868 1.0001408005
2457609.0082677160 0.1547131217 0.9998057014
2457609.0286994437 0.1578233718 0.9999510111
2457609.0491312710 0.1609336371 0.9999439852
2457609.0695628985 0.1640438720 1.0000913194
2457609.0899947258 0.1671541373 0.9998415526
2457609.1104264525 0.1702643872 0.9999980818
2457609.1308580795 0.1733746220 1.0001417617
2457609.1512899059 0.1764848872 1.0000100708
2457609.1717216326 0.1795951371 1.0000051726
2457609.1921532587 0.1827053718 1.0001207862
2457609.2125850851 0.1858156369 1.0000913728
2457609.2330168113 0.1889258868 0.9999960869
2457609.2534485371 0.1920361367 0.9998825424
2457609.2738802624 0.1951463864 0.9999252369
2457609.2943119882 0.1982566363 0.9999986232
2457609.3147437135 0.2013668860 0.9998105677
2457609.3351754388 0.2044771358 0.9998828059
2457609.3556071636 0.2075873855 0.9998835309
2457609.3760389891 0.2106976505 1.0000046348
2457609.3964707134 0.2138079001 0.9999138689
2457609.4169023382 0.2169181345 1.0000644843
2457609.4373341626 0.2200283994 1.0002096254
2457609.4577658870 0.2231386490 0.9998515917
2457609.4781975108 0.2262488833 1.0000561120
2457609.4986293348 0.2293591481 1.0000551537
