0.2511868283 -0.0054646949 0.0333000000
0.3795805812 0.0024639271 0.0086000000
-0.4655938476 0.0026792138 0.0111000000
-0.3045825836 -0.0074123346 0.0137000000
-0.1637047947 -0.0004159705 0.0111000000
0.1476941513 -0.0002726522 0.0102000000
