0.2511868283 -0.1219169928 0.0333000000
0.3795805812 -0.0539169928 0.0086000000
-0.4655938476 0.0425830072 0.0111000000
-0.3045825836 0.0931830072 0.0137000000
-0.1637047947 0.0903830072 0.0111000000
0.1476941513 -0.1088169928 0.0102000000
