-0.0479485540 0.0439438622 0.0238900000
0.4805166491 -0.0102461378 0.0234400000
-0.3860635332 0.0971038622 0.0296700000
-0.0802058140 0.0584638622 0.0322700000
0.0789538279 -0.0606061378 0.0218300000
0.3881489607 -0.0727161378 0.0224700000
-0.4448250937 0.0789138622 0.0274500000
-0.1370022827 0.0800538622 0.0277800000
0.2086908193 -0.1094361378 0.0309300000
-0.1874381253 0.0971338622 0.0338300000
-0.0507195705 0.0098538622 0.0282000000
0.1176053238 -0.1216561378 0.0345000000
