2457586.7179077230    1.0001435680    0.002    K2
2457586.7383398423    0.9998864059    0.002    K2
2457586.7587717613    0.9999642809    0.002    K2
2457586.7792037800    1.0001681268    0.002    K2
2457586.7996358979    0.9999432933    0.002    K2
2457586.8200678164    0.9998868356    0.002    K2
2457586.8404999333    0.9999440687    0.002    K2
2457586.8609319506    1.0001553083    0.002    K2
2457586.8813638673    1.0002483687    0.002    K2
2457586.9017959842    0.9999661395    0.002    K2
2457586.9222280001    0.9998391368    0.002    K2
2457586.9426599159    1.0000733375    0.002    K2
2457586.9630920310    0.9999156056    0.002    K2
2457586.9835240459    0.9999906621    0.002    K2
2457587.0039559607    0.9999632918    0.002    K2
2457587.0243880749    0.9999419232    0.002    K2
2457587.0448200889    1.0000340176    0.002    K2
2457587.0652521024    0.9999726364    0.002    K2
2457587.0856841155    0.9998412642    0.002    K2
2457587.1061161282    0.9999720661    0.002    K2
2457587.1265481403    1.0000293321    0.002    K2
2457587.1469801525    0.9999422383    0.002    K2
2457587.1674121642    1.0000023836    0.002    K2
2457587.1878441758    0.9999561135    0.002    K2
2457587.2082762867    1.0000005764    0.002    K2
2457587.2287081974    1.0000013122    0.002    K2
2457587.2491402077    1.0000930549    0.002    K2
2457587.2695723171    1.0000060702    0.002    K2
2457587.2900042264    0.9999925282    0.002    K2
2457587.3104363359    1.0001715449    0.002    K2
2457587.3308683448    1.0000349410    0.002    K2
2457587.3513002531    1.0001326953    0.002    K2
2457587.3717323607    0.9999804212    0.002    K2
2457587.3921643686    0.9999579961    0.002    K2
2457587.4125962756    0.9999953709    0.002    K2
2457587.4330283827    0.9998189738    0.002    K2
2457587.4534603897    1.0002115264    0.002    K2
2457587.4738922957    0.9999910423    0.002    K2
2457587.4943244020    1.0001067965    0.002    K2
2457587.5147563070    0.9999357260    0.002    K2
2457587.5351883126    0.9999075048    0.002    K2
2457587.5556204170    0.9998371464    0.002    K2
2457587.5760524212    0.9999209515    0.002    K2
2457587.5964843254    0.9999440240    0.002    K2
2457587.6169164293    1.0000218265    0.002    K2
2457587.6373484326    1.0000174030    0.002    K2
2457587.6577803358    0.9999719150    0.002    K2
2457587.6782124382    1.0001411719    0.002    K2
2457587.6986444402    1.0000963898    0.002    K2
2457587.7190764421    1.0000419926    0.002    K2
2457587.7395084440    1.0000755934    0.002    K2
2457587.7599404450    1.0001408913    0.002    K2
2457587.7803725461    1.0001060619    0.002    K2
2457587.8008044465    1.0002062701    0.002    K2
2457587.8212364465    1.0000027579    0.002    K2
2457587.8416685462    1.0000533373    0.002    K2
2457587.8621004452    1.0001119617    0.002    K2
2457587.8825324443    0.9999350874    0.002    K2
2457587.9029645431    0.9999461860    0.002    K2
2457587.9233964416    1.0000121462    0.002    K2
2457587.9438284393    1.0000773431    0.002    K2
2457587.9642605367    1.0002415162    0.002    K2
2457587.9846924343    1.0001832567    0.002    K2
2457588.0051244311    1.0003115290    0.002    K2
2457588.0255565275    1.0003567684    0.002    K2
2457588.0664204196    0.9998233485    0.002    K2
2457588.0868525151    0.9999692644    0.002    K2
2457588.1072845105    0.9997303333    0.002    K2
2457588.1277164053    0.9999160215    0.002    K2
2457588.1481484990    1.0000397021    0.002    K2
2457588.1685804934    0.9999419727    0.002    K2
2457588.1890124870    1.0002030809    0.002    K2
2457588.2094444805    0.9986229868    0.002    K2
2457588.2298763734    0.9883561526    0.002    K2
2457588.2503084661    0.9854656921    0.002    K2
2457588.2707404583    0.9846580488    0.002    K2
2457588.2911723503    0.9844068385    0.002    K2
2457588.3116044416    0.9850701590    0.002    K2
2457588.3320364328    0.9867471819    0.002    K2
2457588.3524683234    0.9944393583    0.002    K2
2457588.3729004143    1.0000638400    0.002    K2
2457588.3933324041    1.0000764961    0.002    K2
2457588.4137643939    1.0000182009    0.002    K2
2457588.4341963832    1.0001199545    0.002    K2
2457588.4546283721    0.9999172650    0.002    K2
2457588.4750603610    0.9998357704    0.002    K2
2457588.4954923494    0.9998601605    0.002    K2
2457588.5159243373    1.0003348574    0.002    K2
2457588.5363563253    1.0001054212    0.002    K2
2457588.5567883127    0.9999789655    0.002    K2
2457588.5772202997    1.0002324531    0.002    K2
2457588.5976522858    1.0000485167    0.002    K2
2457588.6180843720    1.0000712231    0.002    K2
2457588.6385162580    0.9999110192    0.002    K2
2457588.6589483437    1.0000567743    0.002    K2
2457588.6793803289    1.0000207471    0.002    K2
2457588.6998122139    0.9999842229    0.002    K2
2457588.7202442978    0.9998607036    0.002    K2
2457588.7406762820    0.9999014809    0.002    K2
2457588.7611081656    0.9999088606    0.002    K2
2457588.7815402495    0.9998512291    0.002    K2
2457588.8019722328    0.9998806398    0.002    K2
2457588.8224041150    1.0002997945    0.002    K2
2457588.8428361979    1.0000866094    0.002    K2
2457588.8632681794    0.9999303341    0.002    K2
2457588.8837001612    1.0001495845    0.002    K2
2457588.9041321427    0.9999353350    0.002    K2
2457588.9245641236    0.9999421061    0.002    K2
2457588.9449961041    1.0000683975    0.002    K2
2457588.9654280846    1.0000389367    0.002    K2
2457588.9858600646    1.0001731704    0.002    K2
2457589.0062920442    0.9998863423    0.002    K2
2457589.0267240228    0.9999266284    0.002    K2
2457589.0471560019    1.0000304113    0.002    K2
2457589.0675880807    0.9998479033    0.002    K2
2457589.0880199587    1.0002046745    0.002    K2
2457589.1084519369    0.9999966452    0.002    K2
2457589.1288840142    1.0000274683    0.002    K2
2457589.1493158913    1.0000469088    0.002    K2
2457589.1697478686    0.9998695357    0.002    K2
2457589.1901799445    0.9998214306    0.002    K2
2457589.2106118207    0.9999671354    0.002    K2
2457589.2310437965    1.0000176059    0.002    K2
2457589.2514758720    1.0002523504    0.002    K2
2457589.2719077468    0.9999999173    0.002    K2
2457589.2923397217    1.0000693840    0.002    K2
2457589.3127717958    1.0000324482    0.002    K2
2457589.3332036696    1.0000078571    0.002    K2
2457589.3536356436    0.9998829444    0.002    K2
2457589.3740677172    1.0000111185    0.002    K2
2457589.3944995902    1.0000169696    0.002    K2
2457589.4149315627    0.9997291273    0.002    K2
2457589.4353636350    1.0000009303    0.002    K2
2457589.4557956066    1.0002112653    0.002    K2
2457589.4762274786    0.9999143501    0.002    K2
2457589.4966595499    0.9999928300    0.002    K2
2457589.5170915206    1.0001074718    0.002    K2
2457589.5375235914    0.9999810169    0.002    K2
2457589.5579554616    0.9998757888    0.002    K2
2457589.5783874318    0.9997231518    0.002    K2
2457589.5988195008    0.9997868299    0.002    K2
2457589.6192513700    0.9997584072    0.002    K2
2457589.6396833388    0.9997576767    0.002    K2
2457589.6601154078    0.9994451731    0.002    K2
2457589.6805472756    0.9993744617    0.002    K2
2457589.7009792435    0.9994358008    0.002    K2
2457589.7214112110    0.9986330139    0.002    K2
2457589.7418431784    0.9977063872    0.002    K2
2457589.7622751454    0.9981072803    0.002    K2
2457589.7827071114    0.9976789324    0.002    K2
2457603.9419820085    1.0007327491    0.002    K2
2457603.9624136826    1.0006728980    0.002    K2
2457603.9828454559    1.0004935882    0.002    K2
2457604.0032773297    1.0006797131    0.002    K2
2457604.0237090029    1.0006014966    0.002    K2
2457604.0441407762    1.0003985976    0.002    K2
2457604.0645726491    1.0003820966    0.002    K2
2457604.0850043213    1.0003576343    0.002    K2
2457604.1054360941    1.0002022850    0.002    K2
2457604.1258679661    1.0003510363    0.002    K2
2457604.1462996383    1.0000426442    0.002    K2
2457604.1667315103    1.0000301282    0.002    K2
2457604.1871632817    1.0002383740    0.002    K2
2457604.2075950531    1.0000496679    0.002    K2
2457604.2280268241    1.0001931170    0.002    K2
2457604.2484585955    1.0000540311    0.002    K2
2457604.2688903660    1.0000596094    0.002    K2
2457604.2893221364    1.0001340224    0.002    K2
2457604.3097539069    0.9999662317    0.002    K2
2457604.3301856769    0.9998655898    0.002    K2
2457604.3506175471    0.9999579551    0.002    K2
2457604.3710492169    0.9998295865    0.002    K2
2457604.3914809865    0.9998838237    0.002    K2
2457604.4119128557    0.9998860616    0.002    K2
2457604.4323445247    1.0001167106    0.002    K2
2457604.4527763934    0.9999036344    0.002    K2
2457604.4732081625    0.9999174900    0.002    K2
2457604.4936398310    1.0000425916    0.002    K2
2457604.5140716992    1.0001879578    0.002    K2
2457604.5345034669    0.9999595212    0.002    K2
2457604.5549351354    0.9999084558    0.002    K2
2457604.5753670027    0.9997948043    0.002    K2
2457604.5957987704    0.9999355619    0.002    K2
2457604.6162304375    1.0000157004    0.002    K2
2457604.6366623044    0.9998757885    0.002    K2
2457604.6570939715    0.9999213535    0.002    K2
2457604.6775257383    1.0000507294    0.002    K2
2457604.6979576047    1.0000629762    0.002    K2
2457604.7183893709    0.9998327606    0.002    K2
2457604.7388211368    1.0003269277    0.002    K2
2457604.7592529026    0.9999693829    0.002    K2
2457604.7796846684    0.9999358708    0.002    K2
2457604.8001164338    0.9998404187    0.002    K2
2457604.8205481991    1.0000719854    0.002    K2
2457604.8409799640    0.9999097434    0.002    K2
2457604.8614118290    1.0000766799    0.002    K2
2457604.8818434933    1.0000685597    0.002    K2
2457604.9022752577    1.0001723048    0.002    K2
2457604.9227071223    1.0001782475    0.002    K2
2457604.9431387861    0.9999815813    0.002    K2
2457604.9635706497    0.9998214087    0.002    K2
2457604.9840024132    0.9999910894    0.002    K2
2457605.0044340766    1.0000681237    0.002    K2
2457605.0248659402    0.9999831194    0.002    K2
2457605.0452977032    0.9999486661    0.002    K2
2457605.0657293661    1.0000349162    0.002    K2
2457605.0861612284    0.9999786037    0.002    K2
2457605.1065929909    0.9997839978    0.002    K2
2457605.1270246534    1.0000145677    0.002    K2
2457605.1474565151    1.0001500269    0.002    K2
2457605.1678882772    0.9999603791    0.002    K2
2457605.1883200388    1.0000911100    0.002    K2
2457605.2087518000    0.9999446089    0.002    K2
2457605.2291835612    0.9999812337    0.002    K2
2457605.2496154220    1.0001090371    0.002    K2
2457605.2700470830    1.0000232751    0.002    K2
2457605.2904788437    1.0000945642    0.002    K2
2457605.3109106040    1.0000973681    0.002    K2
2457605.3313423642    0.9999143552    0.002    K2
2457605.3517741240    0.9999257379    0.002    K2
2457605.3722059843    1.0000352078    0.002    K2
2457605.3926376435    0.9998494425    0.002    K2
2457605.4130694033    1.0000149618    0.002    K2
2457605.4335012622    0.9999263303    0.002    K2
2457605.4539329214    0.9999815337    0.002    K2
2457605.4743646802    1.0001291627    0.002    K2
2457605.4947965387    0.9999915359    0.002    K2
2457605.5152281974    0.9999508987    0.002    K2
2457605.5356600559    0.9999667925    0.002    K2
2457605.5560918138    0.9999721136    0.002    K2
2457605.5765234716    0.9999219700    0.002    K2
2457605.5969553292    1.0000078631    0.002    K2
2457605.6173870866    0.9999010467    0.002    K2
2457605.6378187439    0.9997178162    0.002    K2
2457605.6582506010    1.0000390429    0.002    K2
2457605.6786823580    0.9999801616    0.002    K2
2457605.7195458710    0.9999593442    0.002    K2
2457605.7399776275    0.9999550221    0.002    K2
2457605.7604093836    0.9999402242    0.002    K2
2457605.7808411391    0.9999556040    0.002    K2
2457605.8012728952    0.9998812893    0.002    K2
2457605.8217047504    0.9997494438    0.002    K2
2457605.8421365060    1.0005925889    0.002    K2
2457605.8625681610    1.0004912115    0.002    K2
2457605.8830000162    0.9998996848    0.002    K2
2457605.9034317709    0.9999479786    0.002    K2
2457605.9238634254    1.0001080576    0.002    K2
2457605.9442952797    1.0000065678    0.002    K2
2457605.9647270339    0.9998558865    0.002    K2
2457605.9851586879    0.9999819860    0.002    K2
2457606.0055905418    0.9999676913    0.002    K2
2457606.0260222955    1.0000242163    0.002    K2
2457606.0464539486    1.0000484301    0.002    K2
2457606.0668858020    0.9999305680    0.002    K2
2457606.0873175547    1.0002242970    0.002    K2
2457606.1077492074    1.0001009134    0.002    K2
2457606.1281810603    0.9999749411    0.002    K2
2457606.1486127130    0.9999537669    0.002    K2
2457606.1690445649    0.9998389447    0.002    K2
2457606.1894763173    0.9999921127    0.002    K2
2457606.2099080691    1.0000186752    0.002    K2
2457606.2303398205    0.9999448934    0.002    K2
2457606.2507715723    1.0000483311    0.002    K2
2457606.2712033237    1.0000697266    0.002    K2
2457606.2916350747    0.9998156221    0.002    K2
2457606.3120668256    1.0000453412    0.002    K2
2457606.3324985765    1.0000352525    0.002    K2
2457606.3529303269    1.0000297898    0.002    K2
2457606.3733620774    1.0001111221    0.002    K2
2457606.3937938274    1.0002134503    0.002    K2
2457606.4142256775    1.0000373337    0.002    K2
2457606.4346573274    0.9997225724    0.002    K2
2457606.4550891770    0.9999968358    0.002    K2
2457606.4755209265    0.9998963278    0.002    K2
2457606.4959525755    1.0000179624    0.002    K2
2457606.5163844246    0.9999295980    0.002    K2
2457606.5368161737    0.9999468826    0.002    K2
2457606.5572478222    0.9999395538    0.002    K2
2457606.5776796709    1.0000354276    0.002    K2
2457606.5981114190    1.0000993982    0.002    K2
2457606.6185430670    0.9997721892    0.002    K2
2457606.6389749153    0.9999791490    0.002    K2
2457606.6594066629    1.0000074409    0.002    K2
2457606.6798384106    0.9999788775    0.002    K2
2457606.7002701578    1.0003911509    0.002    K2
2457606.7207019050    0.9998825622    0.002    K2
2457606.7411336522    0.9999651275    0.002    K2
2457606.7615653989    0.9998824041    0.002    K2
2457606.7819971456    0.9999382129    0.002    K2
2457606.8024288919    1.0000231108    0.002    K2
2457606.8228606381    0.9999357530    0.002    K2
2457606.8432923844    0.9999735124    0.002    K2
2457606.8637242303    0.9997965670    0.002    K2
2457606.8841558760    0.9999756848    0.002    K2
2457606.9045876218    0.9998994948    0.002    K2
2457606.9250194668    0.9997471937    0.002    K2
2457606.9454511125    1.0000564967    0.002    K2
2457606.9658828573    1.0000499688    0.002    K2
2457606.9863147023    0.9999743620    0.002    K2
2457607.0067463466    1.0000548271    0.002    K2
2457607.0271781911    1.0000054885    0.002    K2
2457607.0476099355    1.0000231557    0.002    K2
2457607.0680415798    1.0001036407    0.002    K2
2457607.0884734234    0.9999479685    0.002    K2
2457607.1089051673    1.0000495979    0.002    K2
2457607.1293368107    1.0000323342    0.002    K2
2457607.1497686543    1.0000301150    0.002    K2
2457607.1702003973    1.0000742857    0.002    K2
2457607.1906320406    1.0000874577    0.002    K2
2457607.2110638833    0.9999843676    0.002    K2
2457607.2314956258    0.9999075808    0.002    K2
2457607.2519273683    0.9999526340    0.002    K2
2457607.2723591109    0.9999355043    0.002    K2
2457607.2927908530    1.0001244094    0.002    K2
2457607.3132226947    1.0001811775    0.002    K2
2457607.3336544367    0.9999565212    0.002    K2
2457607.3540860782    1.0001771624    0.002    K2
2457607.3745179195    1.0000324585    0.002    K2
2457607.3949496606    0.9999678416    0.002    K2
2457607.4153813017    1.0000986932    0.002    K2
2457607.4358131425    0.9999048215    0.002    K2
2457607.4562448831    1.0001981933    0.002    K2
2457607.4766765237    1.0000948145    0.002    K2
2457607.4971083645    1.0000241806    0.002    K2
2457607.5175400046    1.0000233076    0.002    K2
2457607.5379717443    1.0001206864    0.002    K2
2457607.5788352238    1.0000889919    0.002    K2
2457607.5992670632    0.9998927830    0.002    K2
2457607.6196988025    0.9999024440    0.002    K2
2457607.6401304416    1.0000089177    0.002    K2
2457607.6809940194    1.0000887658    0.002    K2
2457607.7014257577    0.9998918491    0.002    K2
2457607.7218574965    1.0002687147    0.002    K2
2457607.7422892344    0.9998945039    0.002    K2
2457607.7627209723    1.0000855282    0.002    K2
2457607.7831527106    1.0000621503    0.002    K2
2457607.8035844481    1.0000597631    0.002    K2
2457607.8240161855    1.0002915033    0.002    K2
2457607.8444480230    0.9999890861    0.002    K2
2457607.8648796603    0.9999756896    0.002    K2
2457607.8853114974    1.0000891476    0.002    K2
2457607.9057432339    1.0000354524    0.002    K2
2457607.9261748707    0.9939613485    0.002    K2
2457607.9466067073    0.9867498585    0.002    K2
2457607.9670384433    0.9850457679    0.002    K2
2457607.9874700797    0.9845779067    0.002    K2
2457608.0079019158    0.9846591700    0.002    K2
2457608.0283336514    0.9857224733    0.002    K2
2457608.0487652873    0.9884694964    0.002    K2
2457608.0691971225    0.9988791747    0.002    K2
2457608.0896288580    1.0000673813    0.002    K2
2457608.1100604930    1.0000560687    0.002    K2
2457608.1304923277    1.0000274651    0.002    K2
2457608.1509240628    1.0000971193    0.002    K2
2457608.1713558971    1.0000094389    0.002    K2
2457608.1917875316    0.9999112302    0.002    K2
2457608.2122192662    0.9999900896    0.002    K2
2457608.2326510004    1.0000454008    0.002    K2
2457608.2530827341    1.0001527826    0.002    K2
2457608.2735144678    1.0000365664    0.002    K2
2457608.2939462014    1.0000145047    0.002    K2
2457608.3143779347    0.9998789506    0.002    K2
2457608.3348096679    1.0000367144    0.002    K2
2457608.3552414011    0.9999072174    0.002    K2
2457608.3756731339    1.0001442505    0.002    K2
2457608.3961048671    1.0000394760    0.002    K2
2457608.4165366995    0.9999435608    0.002    K2
2457608.4369683317    1.0000901770    0.002    K2
2457608.4574000640    1.0000630056    0.002    K2
2457608.4778318959    1.0000793455    0.002    K2
2457608.4982635281    1.0000128910    0.002    K2
2457608.5186953600    0.9999709742    0.002    K2
2457608.5391270914    1.0000752421    0.002    K2
2457608.5595587227    0.9999270081    0.002    K2
2457608.5799905541    0.9999560565    0.002    K2
2457608.6004222850    1.0000199276    0.002    K2
2457608.6208539158    1.0003139471    0.002    K2
2457608.6412857468    0.9997880117    0.002    K2
2457608.6617174773    1.0000690464    0.002    K2
2457608.6821492077    1.0000209895    0.002    K2
2457608.7025809377    0.9998294398    0.002    K2
2457608.7230126681    1.0001817206    0.002    K2
2457608.7434443980    1.0000302617    0.002    K2
2457608.7638761275    0.9999625824    0.002    K2
2457608.7843078570    1.0000890051    0.002    K2
2457608.8047396867    1.0001849243    0.002    K2
2457608.8251713160    1.0001380194    0.002    K2
2457608.8456030451    1.0000024424    0.002    K2
2457608.8660348738    0.9999880304    0.002    K2
2457608.8864666028    0.9999389277    0.002    K2
2457608.9068982312    0.9998662441    0.002    K2
2457608.9273300599    0.9997908275    0.002    K2
2457608.9477616879    1.0001226797    0.002    K2
2457608.9681934160    1.0000099407    0.002    K2
2457608.9886252442    1.0001408005    0.002    K2
2457609.0090568718    0.9998057014    0.002    K2
2457609.0294885994    0.9999510111    0.002    K2
2457609.0499204267    0.9999439852    0.002    K2
2457609.0703520542    1.0000913194    0.002    K2
2457609.0907838815    0.9998415526    0.002    K2
2457609.1112156082    0.9999980818    0.002    K2
2457609.1316472352    1.0001417617    0.002    K2
2457609.1520790616    1.0000100708    0.002    K2
2457609.1725107883    1.0000051726    0.002    K2
2457609.1929424144    1.0001207862    0.002    K2
2457609.2133742408    1.0000913728    0.002    K2
2457609.2338059670    0.9999960869    0.002    K2
2457609.2542376928    0.9998825424    0.002    K2
2457609.2746694181    0.9999252369    0.002    K2
2457609.2951011439    0.9999986232    0.002    K2
2457609.3155328692    0.9998105677    0.002    K2
